4.20000000000000,	0, 0, 0, 0, 0
4.19000000000000, 0.513834507658663, 0.388025038699490, 0.217714079016299, 0.118930088982257, 0
4.18000000000000, 1.10317889372677, 0.833071789750540, 0.467422045927462, 0.255337393730335, 0
4.17000000000000, 1.69252327979492, 1.27811854080163, 0.717130012838647, 0.391744698478424, 0
4.16000000000000, 2.28186766586303, 1.72316529185268, 0.966837979749811, 0.528152003226501, 0
4.15000000000000, 2.87121205193113, 2.16821204290373, 1.21654594666097, 0.664559307974578, 0
4.14000000000000, 3.46055643799923, 2.61325879395478, 1.46625391357214, 0.800966612722655, 0
4.13000000000000, 4.04990082406739, 3.05830554500587, 1.71596188048332, 0.937373917470744, 0
4.12000000000000, 4.63924521013549, 3.50335229605691, 1.96566984739449, 1.07378122221882, 0
4.11000000000000, 5.22858959620360, 3.94839904710796, 2.21537781430565, 1.21018852696690, 0
4.10000000000000, 5.81793398227170, 4.39344579815901, 2.46508578121681, 1.34659583171498, 0
4.09000000000000, 6.40727836833986, 4.83849254921010, 2.71479374812800, 1.48300313646306, 0
4.08000000000000, 6.99662275440796, 5.28353930026115, 2.96450171503916, 1.61941044121114, 0
4.07000000000000, 7.58596714047607, 5.72858605131220, 3.21420968195033, 1.75581774595922, 0
4.06000000000000, 8.17531152654417, 6.17363280236325, 3.46391764886149, 1.89222505070730, 0
4.05000000000000, 14.0523087852084, 6.61867955341434, 3.71362561577267, 2.02863235545538, 0
4.04000000000000, 27.7507924127812, 7.06372630446539, 3.96333358268384, 2.16503966020346, 0
4.03000000000000, 41.4492760403540, 7.50877305551644, 4.21304154959500, 2.30144696495154, 0
4.02000000000000, 55.1477596679267, 7.95381980656749, 4.46274951650616, 2.43785426969962, 0
4.01000000000000, 76.7050128995987, 8.39886655761857, 4.71245748341735, 2.57426157444771, 0
4, 114.772377927802, 8.84391330866962, 4.96216545032851, 2.71066887919578, 0
3.99000000000000, 163.593026767514, 9.28896005972067, 5.21187341723968, 2.84707618394386, 0
3.98000000000000, 224.659424833591, 9.73400681077174, 5.46158138415085, 2.98348348869194, 0
3.97000000000000, 285.725822899665, 10.1790535618228, 5.71128935106201, 3.11989079344002, 0
3.96000000000000, 346.792220965742, 10.6241003128739, 5.96099731797319, 3.25629809818810, 0
3.95000000000000, 409.661292397699, 11.0691470639249, 6.21070528488435, 3.39270540293618, 0
3.94000000000000, 453.385191627012, 18.5463336019331, 6.46041325179552, 3.52911270768426, 0
